raceId,driverId,constructorId,grid,laps,top3
71,27,18,17,16,0
72,4,4,1,56,1
72,15,7,2,56,1
72,2,3,10,56,1
72,31,1,11,56,0
72,23,7,5,56,0
72,14,9,8,56,0
72,30,6,13,56,0
72,32,9,7,56,0
72,8,1,6,56,0
72,13,15,14,55,0
72,39,17,17,54,0
72,33,17,18,53,0
72,27,18,19,52,0
72,22,6,12,49,0
72,21,4,3,36,0
72,17,3,4,36,0
72,35,15,16,26,0
72,18,16,9,2,0
72,19,16,15,2,0
72,40,18,20,2,0
73,4,4,1,57,1
73,15,7,3,57,1
73,8,1,9,57,1
73,23,7,6,57,0
73,37,1,8,57,0
73,17,3,5,57,0
73,13,15,12,56,0
73,14,9,14,56,0
73,22,6,20,56,0
73,33,17,16,55,0
73,35,15,15,54,0
73,40,18,19,54,0
73,27,18,18,53,0
73,18,16,11,46,0
73,11,16,13,27,0
73,2,3,4,25,0
73,30,6,2,12,0
73,21,4,10,4,0
73,39,17,17,2,0
73,32,9,7,0,0
74,4,4,2,62,1
74,30,6,13,62,1
74,25,1,7,62,1
74,35,15,11,62,0
74,15,7,5,62,0
74,2,3,8,62,0
74,17,3,4,62,0
74,24,9,15,62,0
74,23,7,10,62,0
74,13,15,18,61,0
74,14,9,14,61,0
74,39,17,16,61,0
74,33,17,17,60,0
74,27,18,20,20,0
74,22,6,9,18,0
74,8,1,1,9,0
74,40,18,19,8,0
74,21,4,12,5,0
74,18,16,3,62,0
74,11,16,6,62,0
75,8,1,1,66,1
75,4,4,3,66,1
75,15,7,5,66,1
75,23,7,4,66,0
75,21,4,6,66,0
75,17,3,2,66,0
75,31,1,7,65,0
75,14,9,9,65,0
75,22,6,16,65,0
75,2,3,17,65,0
75,13,15,10,63,0
75,33,17,18,63,0
75,39,17,13,63,0
75,35,15,12,51,0
75,30,6,8,46,0
75,27,18,14,19,0
75,40,18,15,11,0
75,24,9,11,9,0
76,8,1,1,78,1
76,2,3,6,78,1
76,17,3,3,78,1
76,4,4,2,78,0
76,31,1,16,78,0
76,23,7,18,78,0
76,30,6,8,78,0
76,22,6,10,78,0
76,13,15,11,77,0
76,15,7,5,77,0
76,35,15,9,77,0
76,21,4,4,77,0
76,33,17,15,75,0
76,27,18,14,73,0
76,24,9,12,59,0
76,40,18,13,29,0
76,14,9,7,23,0
76,39,17,17,18,0
77,4,4,6,59,1
77,2,3,1,59,1
77,22,6,7,59,1
77,14,9,12,59,0
77,30,6,10,59,0
77,21,4,9,59,0
77,31,1,5,59,0
77,15,7,4,59,0
77,24,9,14,59,0
77,18,16,13,59,0
77,8,1,2,58,0
77,11,16,16,58,0
77,35,15,15,58,0
77,13,15,11,58,0
77,33,17,17,58,0
77,39,17,19,58,0
77,27,18,20,57,0
77,40,18,18,56,0
77,23,7,8,33,0
77,17,3,3,0,0
78,8,1,7,70,1
78,30,6,2,70,1
78,22,6,20,70,1
78,13,15,11,70,0
78,17,3,14,70,0
78,23,7,10,69,0
78,14,9,12,69,0
78,32,9,16,69,0
78,35,15,8,69,0
78,33,17,18,67,0
78,27,18,15,67,0
78,15,7,9,62,0
78,18,16,1,46,0
78,2,3,13,43,0
78,11,16,6,40,0
78,40,18,19,39,0
78,4,4,3,38,0
78,21,4,4,32,0
78,39,17,17,24,0
78,31,1,5,52,0
79,30,6,5,73,1
79,22,6,7,73,1
79,33,17,17,72,1
79,39,17,19,72,0
79,27,18,18,71,0
79,40,18,20,71,0
79,15,7,1,0,0
79,8,1,2,0,0
79,18,16,3,0,0
79,21,4,4,0,0
79,4,4,6,0,0
79,11,16,8,0,0
79,17,3,9,0,0
79,13,15,10,0,0
79,31,1,11,0,0
79,35,15,12,0,0
79,41,7,13,0,0
79,32,9,14,0,0
79,2,3,15,0,0
79,14,9,16,0,0
80,4,4,1,70,1
80,8,1,13,70,1
80,30,6,3,70,1
80,18,16,7,69,0
80,15,7,2,69,0
80,21,4,6,69,0
80,23,7,11,69,0
80,35,15,10,69,0
80,22,6,5,69,0
80,14,9,15,69,0
80,11,16,4,69,0
80,17,3,12,68,0
80,33,17,19,67,0
80,2,3,14,66,0
80,39,17,17,66,0
80,31,1,8,46,0
80,27,18,20,37,0
80,40,18,18,33,0
80,13,15,9,30,0
80,32,9,16,1,0
81,31,1,3,60,1
81,4,4,1,60,1
81,8,1,12,60,1
81,21,4,6,60,0
81,18,16,2,60,0
81,30,6,9,60,0
81,22,6,5,60,0
81,23,7,8,60,0
81,15,7,4,60,0
81,13,15,16,59,0
81,17,3,11,59,0
81,2,3,14,59,0
81,14,9,13,59,0
81,35,15,10,59,0
81,32,9,15,59,0
81,11,16,7,58,0
81,33,17,20,58,0
81,27,18,18,57,0
81,40,18,19,56,0
81,39,17,17,10,0
82,4,4,3,67,1
82,31,1,20,67,1
82,18,16,2,67,1
82,21,4,4,67,0
82,30,6,5,67,0
82,23,7,12,67,0
82,14,9,11,67,0
82,13,15,13,67,0
82,32,9,10,67,0
82,22,6,15,66,0
82,2,3,7,66,0
82,11,16,8,66,0
82,27,18,16,65,0
82,15,7,9,64,0
82,35,15,14,64,0
82,39,17,19,64,0
82,33,17,18,64,0
82,38,18,17,63,0
82,17,3,6,55,0
82,8,1,1,32,0
83,8,1,4,70,1
83,30,6,1,70,1
83,23,7,5,70,1
83,15,7,3,70,0
83,18,16,8,70,0
83,2,3,12,70,0
83,17,3,16,69,0
83,11,16,10,69,0
83,21,4,9,69,0
83,22,6,7,69,0
83,4,4,6,69,0
83,39,17,18,67,0
83,33,17,20,66,0
83,13,15,14,63,0
83,27,18,17,59,0
83,35,15,15,56,0
83,31,1,2,41,0
83,38,18,19,26,0
83,14,9,13,0,0
83,32,9,11,0,0
84,8,1,1,58,1
84,4,4,3,58,1
84,31,1,4,58,1
84,21,4,2,58,0
84,18,16,13,58,0
84,15,7,5,58,0
84,14,9,12,58,0
84,32,9,10,58,0
84,11,16,20,58,0
84,22,6,11,57,0
84,35,15,16,57,0
84,23,7,9,57,0
84,38,18,17,55,0
84,39,17,18,55,0
84,33,17,14,55,0
84,27,18,15,48,0
84,30,6,19,32,0
84,2,3,6,29,0
84,13,15,8,28,0
84,17,3,7,20,0
85,31,1,1,53,1
85,4,4,2,53,1
85,21,4,8,53,1
85,8,1,11,53,0
85,15,7,5,53,0
85,23,7,9,53,0
85,42,3,16,53,0
85,18,16,3,53,0
85,13,15,15,53,0
85,30,6,6,53,0
85,35,15,12,52,0
85,22,6,7,52,0
85,32,9,13,52,0
85,17,3,14,52,0
85,14,9,10,52,0
85,11,16,4,52,0
85,33,17,17,51,0
85,38,18,18,51,0
85,27,18,20,51,0
85,39,17,19,50,0
86,8,1,2,44,1
86,4,4,4,44,1
86,18,16,8,44,1
86,17,3,9,44,0
86,22,6,12,44,0
86,35,15,14,44,0
86,23,7,5,44,0
86,33,17,19,43,0
86,32,9,16,43,0
86,13,15,7,43,0
86,39,17,20,43,0
86,27,18,18,42,0
86,38,18,17,41,0
86,31,1,1,40,0
86,42,3,15,39,0
86,15,7,3,34,0
86,14,9,11,18,0
86,30,6,6,13,0
86,11,16,10,13,0
86,21,4,13,10,0
87,31,1,2,71,1
87,8,1,5,71,1
87,4,4,1,71,1
87,30,6,7,71,0
87,21,4,3,71,0
87,22,6,9,71,0
87,18,16,4,70,0
87,23,7,10,70,0
87,32,9,6,70,0
87,11,16,19,70,0
87,13,15,8,70,0
87,35,15,20,70,0
87,15,7,17,69,0
87,27,18,16,69,0
87,39,17,15,68,0
87,33,17,11,55,0
87,17,3,12,45,0
87,38,18,18,34,0
87,42,3,13,0,0
87,14,9,14,0,0
88,8,1,17,53,1
88,21,4,3,53,1
88,4,4,16,53,1
88,17,3,7,53,0
88,18,16,2,53,0
88,14,9,6,53,0
88,30,6,14,53,0
88,23,7,1,53,0
88,32,9,4,53,0
88,13,15,10,53,0
88,22,6,9,53,0
88,35,15,8,53,0
88,33,17,20,52,0
88,38,18,15,51,0
88,39,17,11,51,0
88,27,18,13,49,0
88,42,3,12,9,0
88,15,7,19,9,0
88,31,1,18,0,0
88,11,16,5,52,0
89,4,4,1,56,1
89,8,1,3,56,1
89,23,7,9,56,1
89,21,4,2,56,0
89,32,9,14,56,0
89,13,15,11,56,0
89,17,3,10,56,0
89,18,16,4,56,0
89,14,9,7,56,0
89,35,15,16,56,0
89,33,17,19,56,0
89,22,6,8,56,0
89,42,3,13,55,0
89,38,18,20,55,0
89,15,7,12,55,0
89,27,18,18,50,0
89,11,16,17,34,0
89,39,17,15,28,0
89,31,1,5,24,0
89,30,6,6,20,0
90,30,6,1,58,1
90,22,6,2,58,1
90,4,4,5,58,1
90,23,3,8,58,0
90,31,3,3,58,0
90,18,16,4,58,0
90,15,4,9,57,0
90,14,1,12,57,0
90,11,16,7,57,0
90,21,15,14,57,0
90,32,19,19,56,0
90,43,7,13,56,0
90,44,7,18,56,0
90,45,17,16,55,0
90,13,15,11,44,0
90,2,17,15,43,0
90,46,18,20,43,0
90,17,19,6,29,0
90,47,18,17,13,0
90,8,1,10,9,0
91,30,6,1,56,1
91,31,3,4,56,1
91,18,16,6,56,1
91,22,6,3,56,0
91,15,4,8,56,0
91,14,1,9,56,0
91,4,4,19,56,0
91,13,15,11,55,0
91,43,7,10,55,0
91,32,19,13,55,0
91,21,15,12,55,0
91,44,7,14,55,0
91,45,17,18,54,0
91,46,18,16,53,0
91,11,16,20,52,0
91,47,18,17,52,0
91,8,1,5,40,0
91,2,17,15,34,0
91,23,3,7,27,0
91,17,19,2,23,0
92,30,6,1,57,1
92,22,6,2,57,1
92,18,16,6,57,1
92,15,4,7,57,0
92,11,16,5,57,0
92,4,4,16,57,0
92,23,3,4,57,0
92,17,19,14,56,0
92,44,7,8,56,0
92,43,7,9,56,0
92,21,15,11,56,0
92,13,15,13,56,0
92,31,3,3,56,0
92,32,19,12,56,0
92,2,17,18,56,0
92,45,17,15,55,0
92,46,18,17,52,0
92,14,1,10,50,0
92,47,18,20,44,0
92,8,1,19,7,0
93,30,6,2,62,1
93,18,16,1,62,1
93,31,3,3,62,1
93,4,4,6,62,0
93,15,4,9,62,0
93,22,6,4,62,0
93,23,3,5,62,0
93,8,1,20,61,0
93,21,15,18,61,0
93,13,15,12,61,0
93,44,7,13,61,0
93,14,1,11,61,0
93,17,19,8,61,0
93,32,19,14,60,0
93,47,18,19,58,0
93,11,16,7,56,0
93,2,17,16,48,0
93,43,7,10,32,0
93,46,18,17,22,0
93,45,17,15,6,0
94,30,6,1,66,1
94,22,6,5,66,1
94,15,4,4,66,1
94,4,4,8,66,0
94,11,16,3,66,0
94,23,3,6,66,0
94,21,15,12,66,0
94,18,16,14,65,0
94,13,15,17,65,0
94,14,1,10,65,0
94,8,1,13,65,0
94,17,19,9,65,0
94,43,7,11,65,0
94,45,17,19,51,0
94,31,3,2,46,0
94,32,19,16,43,0
94,44,7,7,33,0
94,2,17,15,33,0
94,46,18,18,31,0
94,47,18,20,17,0
95,15,4,1,77,1
95,18,16,2,77,1
95,22,6,6,77,1
95,31,3,9,76,0
95,13,15,16,76,0
95,43,7,15,76,0
95,2,17,17,75,0
95,44,7,13,74,0
95,47,18,19,71,0
95,23,3,12,69,0
95,30,6,4,45,0
95,4,4,3,41,0
95,8,1,5,27,0
95,46,18,20,15,0
95,45,17,18,12,0
95,17,19,11,11,0
95,11,16,7,2,0
95,14,1,8,2,0
95,21,15,10,2,0
95,32,19,14,0,0
96,30,6,1,60,1
96,22,6,7,60,1
96,18,16,5,60,1
96,15,4,3,60,0
96,4,4,6,60,0
96,21,15,19,60,0
96,17,19,14,60,0
96,31,3,8,59,0
96,13,15,16,59,0
96,2,17,13,59,0
96,44,7,10,59,0
96,32,19,12,59,0
96,45,17,15,58,0
96,46,18,20,57,0
96,47,18,17,57,0
96,11,16,2,47,0
96,14,1,18,25,0
96,8,1,4,9,0
96,23,3,9,0,0
96,43,7,11,0,0
97,30,6,6,70,1
97,22,6,7,70,1
97,18,16,2,70,1
97,21,15,11,69,0
97,8,1,8,69,0
97,14,1,9,69,0
97,10,17,16,68,0
97,2,17,15,68,0
97,32,19,10,67,0
97,47,18,18,66,0
97,13,15,17,62,0
97,11,16,20,48,0
97,4,4,5,44,0
97,46,18,19,30,0
97,17,19,14,6,0
97,15,4,3,0,0
97,23,3,1,70,0
97,31,3,4,70,0
97,43,7,12,69,0
97,44,7,13,69,0
98,30,6,2,73,1
98,22,6,1,73,1
98,11,16,3,73,1
98,15,4,20,73,0
98,44,7,8,73,0
98,8,1,7,72,0
98,14,1,12,72,0
98,47,18,19,70,0
98,21,15,14,65,0
98,17,19,10,60,0
98,31,3,5,57,0
98,2,17,16,40,0
98,18,16,4,26,0
98,43,7,11,17,0
98,23,3,6,9,0
98,4,4,9,8,0
98,32,19,13,0,0
98,13,15,15,0,0
98,45,17,17,0,0
98,46,18,18,0,0
99,30,6,2,70,1
99,4,4,1,70,1
99,22,6,10,70,1
99,15,4,5,70,0
99,18,16,4,70,0
99,14,1,3,70,0
99,8,1,9,70,0
99,31,3,6,70,0
99,17,19,12,70,0
99,48,3,8,70,0
99,32,19,13,69,0
99,21,15,15,69,0
99,13,15,16,69,0
99,43,7,11,69,0
99,44,7,14,68,0
99,2,17,17,68,0
99,45,17,18,67,0
99,46,18,19,66,0
99,47,18,20,31,0
99,11,16,7,15,0
100,30,6,4,60,1
100,8,1,1,60,1
100,22,6,2,60,1
100,18,16,3,60,0
100,31,3,7,60,0
100,21,15,20,60,0
100,14,1,6,60,0
100,17,19,9,60,0
100,13,15,10,60,0
100,4,4,16,60,0
100,11,16,8,60,0
100,48,3,11,60,0
100,43,7,12,59,0
100,32,19,13,59,0
100,2,17,15,59,0
100,46,18,18,56,0
100,45,17,14,47,0
100,15,4,5,39,0
100,47,18,19,29,0
100,44,7,17,16,0
101,30,6,1,66,1
101,18,16,13,66,1
101,4,4,5,66,1
101,14,1,4,66,0
101,31,3,2,66,0
101,17,19,11,66,0
101,42,3,10,66,0
101,11,16,8,66,0
101,21,15,14,66,0
101,32,19,12,66,0
101,15,4,6,66,0
101,22,6,7,66,0
101,13,15,16,65,0
101,44,7,9,65,0
101,45,17,17,63,0
101,47,18,20,62,0
101,46,18,19,62,0
101,2,17,18,42,0
101,43,7,15,38,0
101,8,1,3,13,0
102,30,6,1,70,1
102,22,6,2,70,1
102,4,4,5,70,1
102,31,3,7,70,0
102,18,16,4,70,0
102,11,16,3,69,0
102,42,3,6,69,0
102,21,15,8,69,0
102,14,1,12,69,0
102,17,19,11,69,0
102,44,7,13,69,0
102,2,17,16,68,0
102,32,19,14,68,0
102,46,18,19,66,0
102,47,18,18,65,0
102,45,17,17,48,0
102,15,4,9,41,0
102,41,7,15,31,0
102,13,15,20,21,0
102,8,1,10,13,0
103,8,1,10,44,1
103,30,6,2,44,1
103,22,6,6,44,1
103,13,15,8,44,0
103,21,15,5,44,0
103,32,19,13,44,0
103,14,1,4,44,0
103,44,7,9,44,0
103,15,4,1,44,0
103,41,7,20,41,0
103,2,17,16,40,0
103,31,3,11,37,0
103,42,3,14,31,0
103,18,16,12,29,0
103,47,18,18,28,0
103,4,4,3,11,0
103,17,19,7,0,0
103,11,16,15,0,0
103,46,18,17,0,0
103,45,17,19,0,0
104,22,6,1,53,1
104,30,6,3,53,1
104,18,16,6,53,1
104,11,16,5,53,0
104,31,3,2,53,0
104,14,1,10,53,0
104,42,3,8,53,0
104,21,15,15,53,0
104,17,19,12,53,0
104,15,4,9,53,0
104,41,7,11,53,0
104,13,15,16,52,0
104,32,19,14,52,0
104,2,17,20,52,0
104,47,18,19,50,0
104,4,4,4,40,0
104,45,17,17,33,0
104,46,18,18,29,0
104,8,1,7,13,0
104,44,7,13,0,0
105,22,6,1,56,1
105,18,16,3,56,1
105,8,1,2,56,1
105,4,4,6,56,0
105,31,3,10,56,0
105,11,16,18,56,0
105,21,15,7,56,0
105,13,15,4,56,0
105,14,1,9,56,0
105,17,19,11,55,0
105,35,4,12,55,0
105,30,6,20,55,0
105,2,17,14,55,0
105,44,7,8,55,0
105,10,17,16,55,0
105,47,18,19,53,0
105,46,18,17,38,0
105,23,3,5,37,0
105,41,7,13,35,0
105,32,19,15,11,0
106,30,6,1,53,1
106,23,3,2,53,1
106,18,16,5,53,1
106,11,16,4,53,0
106,4,4,11,53,0
106,8,1,12,53,0
106,31,3,13,53,0
106,21,15,7,53,0
106,13,15,19,53,0
106,35,4,9,52,0
106,15,7,6,52,0
106,32,19,14,52,0
106,2,17,16,52,0
106,44,7,10,51,0
106,10,17,17,51,0
106,46,18,18,50,0
106,47,18,20,41,0
106,14,1,8,38,0
106,22,6,15,38,0
106,17,19,3,20,0
107,31,3,2,71,1
107,8,1,3,71,1
107,22,6,1,71,1
107,4,4,8,71,0
107,23,3,7,71,0
107,11,16,6,71,0
107,30,6,18,71,0
107,13,15,4,71,0
107,21,15,10,71,0
107,35,4,13,70,0
107,14,1,12,70,0
107,15,7,9,70,0
107,41,7,14,70,0
107,32,19,15,69,0
107,10,17,17,69,0
107,47,18,19,67,0
107,46,18,20,67,0
107,17,19,11,23,0
107,2,17,16,15,0
107,18,16,5,3,0
108,14,1,11,58,1
108,31,3,3,58,1
108,8,1,15,58,1
108,30,6,1,58,0
108,15,4,12,58,0
108,49,15,4,58,0
108,4,4,10,58,0
108,23,3,9,58,0
108,35,16,6,58,0
108,18,16,8,58,0
108,50,18,20,57,0
108,21,17,13,52,0
108,42,19,18,52,0
108,44,7,5,31,0
108,2,15,7,20,0
108,51,18,19,16,0
108,17,19,14,15,0
108,43,7,16,7,0
108,52,17,17,6,0
108,22,6,2,5,0
109,8,1,7,56,1
109,22,6,5,56,1
109,4,4,1,56,1
109,23,3,17,56,0
109,15,4,2,55,0
109,30,6,3,55,0
109,18,16,9,55,0
109,2,15,6,55,0
109,49,15,13,55,0
109,52,17,20,55,0
109,43,7,11,55,0
109,31,3,8,53,0
109,50,18,18,52,0
109,42,19,15,42,0
109,51,18,19,41,0
109,17,19,16,35,0
109,44,7,10,12,0
109,14,1,4,2,0
109,21,17,14,0,0
109,35,16,12,0,0
110,21,17,8,54,1
110,8,1,4,54,1
110,4,4,10,54,1
110,14,1,2,54,0
110,49,15,14,54,0
110,35,16,13,54,0
110,23,3,6,54,0
110,15,4,5,54,0
110,17,19,3,53,0
110,43,7,18,53,0
110,22,6,1,47,0
110,18,16,11,33,0
110,50,18,19,31,0
110,30,6,7,27,0
110,31,3,9,25,0
110,42,19,17,25,0
110,44,7,15,18,0
110,52,17,16,18,0
110,51,18,20,16,0
110,2,15,12,8,0
111,30,6,1,62,1
111,8,1,6,62,1
111,22,6,3,62,1
111,23,3,2,62,0
111,14,1,12,62,0
111,4,4,8,62,0
111,31,3,4,62,0
111,18,16,9,61,0
111,44,7,10,61,0
111,2,15,11,61,0
111,49,15,14,61,0
111,43,7,13,61,0
111,15,4,16,61,0
111,42,19,15,60,0
111,21,17,17,57,0
111,17,19,5,54,0
111,52,17,19,51,0
111,50,18,20,38,0
111,51,18,18,23,0
111,35,16,7,19,0
112,30,6,1,65,1
112,4,4,3,65,1
112,22,6,2,65,1
112,31,3,9,65,0
112,23,3,7,64,0
112,43,7,13,64,0
112,17,19,12,64,0
112,52,17,15,63,0
112,18,16,5,63,0
112,2,15,14,63,0
112,51,18,18,63,0
112,50,18,19,62,0
112,21,17,17,43,0
112,44,7,6,41,0
112,49,15,10,38,0
112,14,1,8,17,0
112,35,16,11,12,0
112,15,4,4,0,0
112,42,19,16,0,0
112,8,1,20,0,0
113,30,6,1,69,1
113,8,1,2,69,1
113,22,6,5,69,1
113,18,16,7,69,0
113,14,1,14,69,0
113,23,3,10,68,0
113,17,19,17,68,0
113,15,4,6,68,0
113,42,19,8,68,0
113,43,7,13,68,0
113,52,17,16,68,0
113,35,16,12,68,0
113,51,18,18,67,0
113,21,17,9,60,0
113,2,15,4,46,0
113,4,4,19,44,0
113,31,3,3,32,0
113,44,7,11,6,0
113,50,18,20,0,0
113,49,15,15,0,0
114,31,3,3,78,1
114,8,1,2,78,1
114,30,6,5,78,1
114,23,3,1,78,0
114,4,4,8,78,0
114,15,4,4,78,0
114,14,1,6,78,0
114,22,6,7,78,0
114,43,7,10,77,0
114,21,17,12,77,0
114,2,15,14,76,0
114,52,17,16,76,0
114,44,7,17,74,0
114,35,16,11,63,0
114,51,18,19,29,0
114,50,18,18,28,0
114,17,19,9,16,0
114,42,19,13,10,0
114,49,15,15,0,0
114,18,16,20,0,0
115,30,6,3,70,1
115,23,3,1,70,1
115,31,3,2,70,1
115,4,4,4,70,0
115,22,6,5,70,0
115,8,1,20,70,0
115,17,19,6,69,0
115,44,7,7,69,0
115,50,18,15,68,0
115,42,19,13,64,0
115,43,7,9,64,0
115,51,18,18,60,0
115,18,16,17,51,0
115,14,1,11,47,0
115,2,15,12,47,0
115,15,4,8,22,0
115,21,17,16,20,0
115,52,17,19,20,0
115,35,16,14,14,0
115,49,15,10,6,0
116,23,3,3,60,1
116,31,3,4,60,1
116,22,6,5,60,1
116,4,4,8,60,0
116,30,6,2,60,0
116,17,19,11,59,0
116,18,16,12,59,0
116,2,15,20,59,0
116,49,15,15,59,0
116,42,19,16,59,0
116,52,17,14,58,0
116,21,17,13,58,0
116,51,18,19,58,0
116,50,18,18,57,0
116,14,1,9,56,0
116,43,7,10,53,0
116,35,16,17,51,0
116,15,4,6,37,0
116,44,7,7,37,0
116,8,1,1,25,0
117,23,3,1,70,1
117,31,3,2,70,1
117,30,6,3,70,1
117,8,1,4,70,0
117,14,1,5,70,0
117,17,19,9,70,0
117,22,6,8,69,0
117,44,7,10,69,0
117,35,16,12,69,0
117,42,19,11,69,0
117,43,7,13,69,0
117,49,15,16,68,0
117,2,15,15,68,0
117,51,18,20,67,0
117,52,17,18,67,0
117,50,18,19,66,0
117,15,4,6,45,0
117,4,4,7,43,0
117,21,17,17,42,0
117,18,16,14,23,0
118,22,6,1,60,1
118,31,3,7,60,1
118,8,1,3,60,1
118,30,6,5,60,0
118,14,1,12,60,0
118,15,4,2,60,0
118,43,7,6,60,0
118,18,16,20,60,0
118,23,3,4,60,0
118,35,16,9,60,0
118,44,7,13,60,0
118,49,15,14,60,0
118,52,17,17,59,0
118,17,19,11,59,0
118,50,18,19,58,0
118,51,18,18,58,0
118,2,15,16,58,0
118,4,4,8,52,0
118,21,17,15,44,0
118,42,19,10,32,0
119,31,3,1,67,1
119,14,1,10,67,1
119,15,4,4,67,1
119,4,4,8,67,0
119,44,7,7,66,0
119,43,7,9,66,0
119,30,6,6,66,0
119,18,16,17,66,0
119,35,16,13,65,0
119,2,15,15,65,0
119,17,19,11,64,0
119,53,18,20,62,0
119,21,17,13,60,0
119,50,18,19,23,0
119,51,19,16,6,0
119,23,3,2,1,0
119,49,15,14,1,0
119,22,6,3,0,0
119,8,1,5,0,0
119,52,17,18,0,0
120,4,4,1,70,1
120,8,1,7,70,1
120,31,3,4,70,1
120,23,3,2,70,0
120,14,1,9,70,0
120,17,19,3,70,0
120,15,4,6,69,0
120,30,6,8,69,0
120,2,15,11,69,0
120,18,16,14,69,0
120,43,7,15,68,0
120,50,18,18,67,0
120,53,18,20,66,0
120,49,15,17,47,0
120,51,19,12,42,0
120,47,17,19,34,0
120,44,7,10,33,0
120,21,17,13,28,0
120,22,6,5,19,0
120,35,16,16,14,0
121,30,6,1,53,1
121,31,3,2,53,1
121,22,6,3,53,1
121,8,1,4,53,0
121,48,3,5,53,0
121,35,16,10,52,0
121,17,19,11,52,0
121,4,4,20,52,0
121,2,15,16,52,0
121,21,17,13,52,0
121,47,17,18,51,0
121,53,18,19,51,0
121,49,15,14,50,0
121,14,1,8,45,0
121,44,7,9,35,0
121,50,18,17,27,0
121,18,16,7,24,0
121,43,7,12,3,0
121,51,19,15,2,0
121,15,4,6,0,0
122,30,6,7,73,1
122,8,1,1,73,1
122,49,15,15,73,1
122,15,4,10,73,0
122,2,15,13,73,0
122,31,3,4,72,0
122,21,17,17,72,0
122,51,19,16,71,0
122,43,7,9,71,0
122,50,18,19,69,0
122,53,18,20,69,0
122,35,16,12,63,0
122,52,17,18,48,0
122,14,1,8,45,0
122,4,4,6,44,0
122,18,16,11,41,0
122,44,7,3,27,0
122,17,19,14,21,0
122,23,3,5,21,0
122,22,6,2,2,0
123,22,6,1,53,1
123,8,1,8,53,1
123,14,1,7,53,1
123,18,16,9,53,0
123,15,4,20,53,0
123,11,16,13,53,0
123,43,7,3,53,0
123,30,6,14,53,0
123,2,15,11,53,0
123,44,7,4,53,0
123,17,19,6,53,0
123,23,3,19,52,0
123,51,19,10,52,0
123,52,17,15,51,0
123,50,18,17,51,0
123,53,18,18,50,0
123,21,17,16,33,0
123,4,4,5,17,0
123,49,15,12,9,0
123,31,3,2,9,0
124,30,6,2,58,1
124,31,3,6,58,1
124,8,1,5,58,1
124,56,19,19,57,0
124,17,18,18,56,0
124,63,7,14,56,0
124,62,18,21,55,0
124,37,19,20,53,0
124,14,1,4,33,0
124,35,16,13,27,0
124,49,21,15,16,0
124,59,21,17,15,0
124,11,17,22,12,0
124,15,4,7,8,0
124,22,6,1,0,0
124,23,3,3,0,0
124,21,17,8,0,0
124,13,15,9,0,0
124,2,15,10,0,0
124,18,4,11,0,0
124,44,16,12,0,0
124,66,7,16,0,0
125,23,3,4,56,1
125,31,3,2,56,1
125,30,6,1,56,1
125,18,4,8,56,0
125,2,15,7,55,0
125,13,15,14,55,0
125,66,7,19,55,0
125,35,16,13,55,0
125,11,17,15,54,0
125,37,19,17,54,0
125,49,21,11,54,0
125,63,7,10,53,0
125,21,17,9,53,0
125,22,6,3,39,0
125,17,18,21,34,0
125,56,19,20,30,0
125,62,18,22,29,0
125,8,1,5,24,0
125,59,21,16,20,0
125,14,1,6,15,0
125,44,16,18,9,0
125,15,4,12,9,0
126,30,6,2,71,1
126,23,3,3,71,1
126,14,1,4,71,1
126,18,4,7,71,0
126,31,3,1,71,0
126,63,7,10,70,0
126,56,19,13,70,0
126,37,19,11,70,0
126,11,17,19,69,0
126,35,16,15,68,0
126,17,18,20,68,0
126,8,1,5,67,0
126,62,18,22,67,0
126,2,15,9,61,0
126,15,4,6,60,0
126,13,15,12,41,0
126,66,7,16,40,0
126,44,16,17,25,0
126,49,21,18,25,0
126,59,21,21,19,0
126,22,6,8,16,0
126,21,17,14,6,0
127,30,6,1,62,1
127,22,6,2,62,1
127,23,3,3,62,1
127,31,3,4,62,0
127,18,4,9,62,0
127,14,1,6,61,0
127,35,16,10,61,0
127,13,15,11,61,0
127,15,4,8,61,0
127,2,15,7,61,0
127,17,18,19,60,0
127,59,21,20,50,0
127,56,19,18,45,0
127,8,1,5,44,0
127,44,16,12,44,0
127,37,19,22,30,0
127,63,7,16,26,0
127,49,21,13,25,0
127,21,17,15,19,0
127,11,17,14,5,0
127,66,7,17,0,0
127,62,18,0,0,0
128,30,6,1,65,1
128,31,3,4,65,1
128,14,1,7,65,1
128,2,15,8,65,0
128,13,15,11,65,0
128,49,21,10,65,0
128,35,16,15,64,0
128,66,7,19,64,0
128,63,7,17,64,0
128,15,4,9,63,0
128,23,3,3,63,0
128,18,4,6,60,0
128,44,16,13,43,0
128,56,19,22,41,0
128,59,21,14,40,0
128,11,17,18,10,0
128,21,17,12,5,0
128,8,1,5,4,0
128,37,19,16,2,0
128,22,6,2,0,0
128,17,18,20,0,0
128,62,18,21,0,0
129,30,6,3,71,1
129,22,6,1,71,1
129,31,3,4,71,1
129,23,3,2,71,0
129,21,17,15,71,0
129,14,1,8,71,0
129,18,4,13,71,0
129,63,7,10,71,0
129,66,7,14,71,0
129,35,16,17,70,0
129,49,21,11,69,0
129,17,18,21,69,0
129,15,4,16,44,0
129,62,18,22,42,0
129,56,19,20,38,0
129,2,15,5,27,0
129,11,17,18,26,0
